patient_id,name,id_card,gender,age,department,diagnosis
P101521,夏瑶雪,5001012194403182683,female,80,普外科,带状疱疹
P101522,任伟,5301612197401149679,male,50,内科,高血压
P101523,崔亮,6301029200406253092,male,20,外科,冠心病
P101524,谢亮鹏,230120320010106053X,male,23,感染科,阑尾炎
P101525,黄秀,6200208194805115189,female,76,ICU,慢性肾病; 类风湿关节炎
P101526,袁鹏,4401405199907060091,male,25,内科,骨折
P101527,林文,6101125200901157671,male,15,内分泌科,肝功能异常; 急性上呼吸道感染; 消化性溃疡
P101528,袁俊,3400906201105190812,male,13,血液科,房颤
P101529,崔飞,210131520031005093X,male,21,妇产科,骨折
P101530,林怡,6401721199603225142,female,28,血液科,肾功能不全
P101531,顾波刚,5101829202010063458,male,4,儿科,甲状腺功能减退
P101532,朱勇刚,1400907194701119231,male,77,妇产科,胃炎
P101533,曹静,1500915196508217720,female,59,肾内科,心力衰竭; 肝功能异常
P101534,孙晨,5101123195011266915,male,74,眼科,高血压
P101535,郝洁,440070719630727302X,female,61,眼科,高脂血症
P101536,马琳,5201822195306153768,female,71,消化内科,阑尾炎
P101537,金琪悦,5201605199612145123,female,28,内科,房颤; 慢性阻塞性肺病
P101538,林晴,3301203197711287462,female,47,骨科,甲状腺功能亢进
P101539,丁伟,510130619721226965X,male,52,泌尿外科,痛风
P101540,邱建,2100830198103263513,male,43,神经内科,甲状腺功能亢进
P101541,王嘉,1200514197812155114,male,46,消化内科,阑尾炎; 急性上呼吸道感染; 带状疱疹
P101542,唐华梅,4500302198312089404,female,41,眼科,带状疱疹
P101543,陆凯亮,4400813199202030019,male,32,肿瘤科,肾功能不全; 术前检查; 复查
P101544,蒋峰涛,6300216193507275539,male,89,血液科,尿路感染
P101545,王睿健,3701422199807031831,male,26,口腔科,甲状腺功能减退
P101546,胡芳,1301410195005231727,female,74,中医科,尿路感染
P101547,曾秀,5101317200108164664,female,23,肿瘤科,冠心病; 高脂血症
P101548,邓嘉凯,6200316193205144154,male,92,妇产科,健康体检
P101549,孙俊,2100229197805232157,male,46,新生儿科,肝硬化
P101550,傅丽,6101126199806142585,female,26,血液科,健康体检
P101551,梁泽,3500514194712087197,male,77,外科,术前检查
P101552,韩恒,1102011195611012992,male,68,内分泌科,胆囊炎; 产检
P101553,谢燕荣,6300219198810019927,female,36,普外科,心力衰竭
P101554,杨兰,3200815197012046481,female,54,消化内科,术前检查
P101555,潘龙鑫,3101428193106145931,male,93,口腔科,骨折; 慢性阻塞性肺病
P101556,叶博,4501902201309240735,male,11,泌尿外科,贫血
P101557,王恒磊,1101008196309134679,male,61,老年科,冠心病; 阑尾炎
P101558,程华,2200113194009086171,male,84,口腔科,慢性阻塞性肺病
P101559,郭雯,6501630200107147347,female,23,老年科,2型糖尿病
P101560,邹薇,6200213199611206022,female,28,眼科,肝硬化
P101561,邹凯,5301126196807018156,male,56,内科,肝硬化; 肝功能异常
P101562,郭健轩,6401322196102189273,male,63,内科,类风湿关节炎
P101563,黄勇,2201919198501162290,male,39,耳鼻喉科,贫血
P101564,郭雯婷,6200815193404251165,female,90,康复科,高血压; 高脂血症; 肝硬化
P101565,梁倩,4401822200012238522,female,24,急诊科,脑梗死; 胆囊炎
P101566,秦娟琳,1101320193907152202,female,85,耳鼻喉科,健康体检
P101567,张翔嘉,4200922197504183110,male,49,中医科,肺炎
P101568,陆秀,3500922198307212802,female,41,内分泌科,急性上呼吸道感染; 胃炎
P101569,邓晴,3300107196309035708,female,61,妇产科,肾功能不全
P101570,吕敏,4300217202409218109,female,0,泌尿外科,肾功能不全
P101571,秦海,3201711195905279615,male,65,口腔科,术前检查; 肾功能不全
P101572,崔华,3601801197502035482,female,49,口腔科,支气管哮喘
P101573,梁志,1500108198901177917,male,35,泌尿外科,甲状腺功能亢进
P101574,唐莉萍,5000621198707213246,female,37,ICU,复查; 高血压
P101575,谢伟,3200622198511054737,male,39,肿瘤科,慢性支气管炎
P101576,萧健伟,3500208199810157878,male,26,皮肤科,高血压; 肝功能异常
P101577,袁佳兰,6101409202204236409,female,2,中医科,健康体检
P101578,沈娟,6301718193212091804,female,92,肾内科,健康体检; 复查
P101579,熊翔峰,3600213197703085170,male,47,耳鼻喉科,痛风; 慢性肾病
P101580,林翔,1500209196811062392,male,56,ICU,贫血
P101581,崔彤佳,4401406198108192443,female,43,血液科,肾功能不全; 脑梗死
P101582,蒋轩,3701615194609177838,male,78,肾内科,高脂血症; 高血压; 肝硬化
P101583,袁建,2300411202210272595,male,2,ICU,慢性支气管炎; 肾功能不全
P101584,杜伟勇,5201530200511225137,male,19,耳鼻喉科,肺炎; 肝硬化
P101585,刘斌,1100717197705047370,male,47,内分泌科,产检
P101586,刘天,3200624197311138538,male,51,神经内科,阑尾炎; 肾功能不全; 急性上呼吸道感染
P101587,程宇,4500420202107143391,male,3,耳鼻喉科,冠心病
P101588,杜悦芳,5000115200806087864,female,16,肿瘤科,高脂血症
P101589,石桂,3200110196011253143,female,64,普外科,贫血
P101590,萧丽,3500401196406280666,female,60,普外科,贫血
P101591,谭泽海,1200523200911064291,male,15,康复科,肺炎; 甲状腺功能减退
P101592,唐萍,3200928200105285747,female,23,新生儿科,房颤; 复查
P101593,赵瑶,1300123197904116064,female,45,内分泌科,肺炎
P101594,刘雯,2300628195608236887,female,68,肾内科,尿路感染
P101595,唐莉丽,3401218197209019401,female,52,康复科,胃炎; 胆囊炎
P101596,许荣,4500430196206085005,female,62,皮肤科,产检
P101597,杨斌华,3201129193301233916,male,91,新生儿科,2型糖尿病
P101598,江毅军,4401313195811079838,male,66,老年科,冠心病; 脑梗死; 带状疱疹
P101599,沈娟,3300620198303138947,female,41,急诊科,支气管哮喘; 慢性肾病; 高脂血症
P101600,冯华海,3701009200504200291,male,19,ICU,高脂血症; 复查; 冠心病
P101601,陈梦秀,6301028196402182808,female,60,急诊科,肾功能不全
P101602,阎霞悦,3300626199609025127,female,28,骨科,消化性溃疡; 慢性阻塞性肺病
P101603,彭健,3300820197803016016,male,46,普外科,房颤
P101604,沈梅,6500530198209228124,female,42,急诊科,肺炎
P101605,余丽,3101429196004196269,female,64,肿瘤科,痛风
P101606,袁浩,1100524198306084911,male,41,康复科,2型糖尿病
P101607,叶俊,4201302195804134214,male,66,血液科,慢性阻塞性肺病
P101608,曹怡,6500321197912178162,female,45,消化内科,消化性溃疡; 高血压
P101609,邱磊,5000105195712084635,male,67,内科,阑尾炎; 贫血
P101610,姜翔,1401921197204282375,male,52,外科,高脂血症
P101611,何健俊,6200921193706097535,male,87,外科,慢性肾病
P101612,蔡红,1401820200611184941,female,18,皮肤科,类风湿关节炎
P101613,曾雪倩,5101205200110261561,female,23,耳鼻喉科,胆囊炎
P101614,阎芳欣,430140119930310570X,female,31,神经内科,肾功能不全
P101615,杜娟琳,3400103195606174728,female,68,口腔科,健康体检
P101616,孙波,4201519201201120750,male,12,儿科,肝硬化
P101617,冯华,520130919880502935X,male,36,心内科,胆囊炎
P101618,毛静璐,5001918200411175063,female,20,康复科,慢性阻塞性肺病; 类风湿关节炎; 高脂血症
P101619,余秀,4100921199612208587,female,28,泌尿外科,高血压
P101620,范静,6401626193512169301,female,89,新生儿科,高血压
P101621,崔辉嘉,2200523196804079096,male,56,中医科,肝功能异常
P101622,崔峰磊,2300627198903115074,male,35,血液科,甲状腺功能亢进; 心力衰竭
P101623,田志,5301828196103084332,male,63,外科,甲状腺功能亢进
P101624,康杰伟,6100617200904083551,male,15,儿科,肝硬化
P101625,吴梦,5101611198701264103,female,37,内分泌科,阑尾炎; 肝功能异常
P101626,黄瑶妍,430080419640207030X,female,60,中医科,慢性肾病; 脑梗死
P101627,罗辉,1500516196312255775,male,61,泌尿外科,肺炎
P101628,廖敏,1101501197412162687,female,50,肾内科,支气管哮喘
P101629,蔡凯凯,3200324197403210474,male,50,感染科,急性上呼吸道感染; 肝功能异常
P101630,傅娟,2101415194306175320,female,81,肾内科,高血压
P101631,郑芳,4201221199404265142,female,30,肿瘤科,慢性肾病; 健康体检
P101632,卢梦,4401922198009076282,female,44,新生儿科,肺炎; 心力衰竭
P101633,刘晴,6401020193206018920,female,92,儿科,高脂血症; 慢性肾病
P101634,林明,1500406195007049193,male,74,眼科,肺炎; 胃炎
P101635,史梅,5200306199801018767,female,26,肿瘤科,贫血; 肝功能异常
P101636,邱恒,6300611199105065071,male,33,康复科,复查
P101637,邹晨,4201821195404156118,male,70,内分泌科,慢性肾病; 肺炎
P101638,熊静丽,3101921195212244767,female,72,神经内科,房颤
P101639,赵婷,6101307196405198689,female,60,呼吸内科,健康体检; 肾功能不全; 甲状腺功能减退
P101640,郭静,3501305201607030008,female,8,肿瘤科,胆囊炎
P101641,廖欣,3301125198509139742,female,39,普外科,甲状腺功能亢进
P101642,方怡芳,4201426201008116724,female,14,神经内科,尿路感染; 肺炎
P101643,阎琳霞,1301719199805097869,female,26,神经内科,甲状腺功能减退
P101644,金海,2301127195809256019,male,66,康复科,2型糖尿病
P101645,戴鹏凯,4201402199803072218,male,26,感染科,急性上呼吸道感染; 骨折
P101646,江文,4401421198510010897,male,39,普外科,复查
P101647,傅宇,3502009198004126714,male,44,神经内科,冠心病
P101648,冯琳,4200119196108104166,female,63,皮肤科,骨折; 心力衰竭
P101649,贾天,3600106195703229191,male,67,消化内科,冠心病
P101650,孙泽,4200920195903110273,male,65,心内科,肾功能不全; 冠心病
P101651,马睿,360151219680518785X,male,56,妇产科,肺炎; 高脂血症
P101652,熊英薇,4501126196003278289,female,64,血液科,房颤; 胃炎
P101653,郑云,500122419930124706X,female,31,中医科,房颤; 贫血
P101654,夏洁琪,1101313199204232384,female,32,心内科,慢性支气管炎; 带状疱疹
P101655,金军,6301227197403134391,male,50,神经内科,2型糖尿病
P101656,罗云桂,4501719199102150324,female,33,骨科,急性上呼吸道感染
P101657,钟浩,5001502193609218592,male,88,消化内科,健康体检; 胆囊炎
P101658,吴瑶,1301818200010177902,female,24,泌尿外科,术前检查; 肺炎
P101659,毛丽梦,4202025200905129166,female,15,骨科,类风湿关节炎
P101660,孔薇,5101613200603011026,female,18,呼吸内科,胃炎
P101661,胡嘉宇,1501921194109046999,male,83,皮肤科,胃炎
P101662,赵俊峰,6400402195910025891,male,65,儿科,肾功能不全
P101663,余轩,5101422199812173894,male,26,泌尿外科,脑梗死; 胆囊炎; 冠心病
P101664,姚婷,230071119671228456X,female,57,内科,健康体检; 脑梗死
P101665,梁飞宇,6101115200511288612,male,19,肾内科,慢性支气管炎
P101666,顾梦,6300909194205230548,female,82,肾内科,类风湿关节炎; 胃炎; 肺炎
P101667,周兰,610053019381204294X,female,86,外科,健康体检
P101668,蒋峰,1201921193902245679,male,85,耳鼻喉科,急性上呼吸道感染
P101669,程博,3200914197207176097,male,52,感染科,骨折
P101670,钟兰,3301607201503209769,female,9,ICU,消化性溃疡; 尿路感染
P101671,薛瑶,5101508198411051386,female,40,血液科,类风湿关节炎; 冠心病; 肝功能异常
P101672,蔡轩博,3200313197604069458,male,48,急诊科,心力衰竭
P101673,毛波,3201328202104106051,male,3,血液科,消化性溃疡
P101674,康琳,530200419630809540X,female,61,泌尿外科,高血压
P101675,梁勇,5001029200909031231,male,15,感染科,房颤; 产检
P101676,黄晴雯,1100519199108109226,female,33,新生儿科,脑梗死
P101677,赵超,4401913194712019032,male,77,妇产科,甲状腺功能减退
P101678,阎瑶,3600301197107141740,female,53,康复科,脑梗死
P101679,谢敏玲,4501918198404090509,female,40,心内科,高脂血症; 骨折
P101680,姚琳,1301105202108208143,female,3,消化内科,消化性溃疡; 房颤
P101681,赵彤云,3201330194702154669,female,77,神经内科,支气管哮喘
P101682,胡轩俊,4401926194604039654,male,78,康复科,支气管哮喘; 阑尾炎; 尿路感染
P101683,宋俊,4500201197502102795,male,49,内分泌科,甲状腺功能亢进
P101684,贾丽,320092919320525706X,female,92,普外科,骨折
P101685,吕志,3101324195605129417,male,68,肾内科,慢性肾病; 甲状腺功能减退
P101686,魏军天,6301107196708190836,male,57,中医科,高血压
P101687,曾云,2200223197002176748,female,54,ICU,胃炎
P101688,袁燕晴,2301416201702096867,female,7,骨科,高血压; 复查
P101689,孔健凯,3601005196309114272,male,61,外科,高血压
P101690,钟天,2100701200406095110,male,20,外科,急性上呼吸道感染
P101691,廖波,1101130193606231736,male,88,神经内科,胃炎; 慢性肾病
P101692,赵峰,3301919202202091816,male,2,妇产科,慢性阻塞性肺病; 高脂血症; 脑梗死
P101693,熊超明,6401905200506082332,male,19,外科,肝功能异常
P101694,马凯,4301007195504092895,male,69,妇产科,甲状腺功能亢进
P101695,宋琪秀,4500911195304245245,female,71,内分泌科,肝硬化
P101696,廖峰博,3101917197001065579,male,54,心内科,急性上呼吸道感染
P101697,袁怡,6300809196811288486,female,56,新生儿科,带状疱疹; 甲状腺功能亢进
P101698,程琳,3501312194812064288,female,76,急诊科,支气管哮喘
P101699,叶华,320040919640714605X,male,60,呼吸内科,带状疱疹
P101700,曾鑫,5301122192907142959,male,95,心内科,痛风
P101701,康轩,6501316195405077531,male,70,神经内科,产检
P101702,郑健,5001830197004242850,male,54,消化内科,慢性肾病
P101703,孔雪,3600413196210019382,female,62,儿科,产检
P101704,史嘉,3600412193311032899,male,91,急诊科,甲状腺功能减退
P101705,孙娟蕊,1201623194303132105,female,81,妇产科,高脂血症
P101706,孔娟,1400504199810073662,female,26,感染科,肝硬化
P101707,潘华荣,5000613193510278943,female,89,肾内科,类风湿关节炎; 甲状腺功能减退
P101708,姜明,1100713196511107356,male,59,ICU,慢性支气管炎; 消化性溃疡
P101709,戴龙,3700114198110148795,male,43,呼吸内科,骨折
P101710,刘杰,1401325199510019133,male,29,眼科,冠心病; 慢性支气管炎
P101711,萧刚文,4100722198507273599,male,39,感染科,冠心病
P101712,孙静,1200309194310076903,female,81,妇产科,慢性肾病
P101713,赵洋,4201827197801055378,male,46,妇产科,冠心病
P101714,顾嘉斌,6501110200005177059,male,24,儿科,类风湿关节炎; 胆囊炎; 甲状腺功能减退
P101715,钟洋,6301904196202162698,male,62,血液科,胆囊炎
P101716,马燕,4401030200212040224,female,22,神经内科,高血压; 贫血; 慢性支气管炎
P101717,孙秀悦,1501630196305118907,female,61,老年科,类风湿关节炎; 高脂血症; 产检
P101718,姚佳怡,6200302200404188164,female,20,神经内科,消化性溃疡; 支气管哮喘
P101719,康斌超,5200803199701034231,male,27,内分泌科,高脂血症
P101720,余勇,3300625199506068379,male,29,康复科,肺炎
P101721,何翔勇,450200919441018669X,male,80,肾内科,慢性肾病
P101722,黄强天,3601512193612118474,male,88,心内科,慢性肾病
P101723,宋鑫,1501213201607134618,male,8,消化内科,高血压
P101724,李敏荣,3501721199901275322,female,25,消化内科,健康体检
P101725,张伟,4500222194507183412,male,79,普外科,肾功能不全
P101726,方海晨,6200605195506282933,male,69,新生儿科,甲状腺功能亢进
P101727,曾伟,3402019197909077655,male,45,外科,慢性支气管炎
P101728,孔文,1400430195106263152,male,73,口腔科,胆囊炎
P101729,卢鑫,150012619860919555X,male,38,妇产科,带状疱疹; 复查
P101730,秦健,1300129202001283810,male,4,耳鼻喉科,阑尾炎
P101731,吕勇,1400910195409256095,male,70,肿瘤科,慢性肾病; 肝功能异常
P101732,谢军,350082519640401447X,male,60,新生儿科,2型糖尿病; 骨折
P101733,白晴,5102024198004279165,female,44,消化内科,脑梗死; 慢性阻塞性肺病; 高血压
P101734,蔡雯琳,4401023193306199807,female,91,新生儿科,甲状腺功能亢进; 高血压
P101735,江怡,4202026202206056963,female,2,内科,急性上呼吸道感染
P101736,蔡欣,6500203199806155141,female,26,儿科,慢性支气管炎
P101737,夏轩天,2300117195703123536,male,67,普外科,贫血; 慢性阻塞性肺病
P101738,傅兰,6200118193103113626,female,93,呼吸内科,心力衰竭; 甲状腺功能亢进
P101739,吕晨磊,3200424199212054254,male,32,呼吸内科,慢性阻塞性肺病; 胃炎; 胆囊炎
P101740,卢璐晴,4101926194603274804,female,78,骨科,带状疱疹
P101741,黄云,6201122198503207648,female,39,肾内科,骨折
P101742,蒋毅,3100130199404021799,male,30,肿瘤科,慢性支气管炎
P101743,郑霞,1500110193903271165,female,85,泌尿外科,甲状腺功能亢进
P101744,魏华,4100113194610072831,male,78,肾内科,类风湿关节炎; 消化性溃疡
P101745,邱亮,1500214199501061292,male,29,外科,脑梗死
P101746,董翔,1200102196802208210,male,56,骨科,阑尾炎; 高脂血症
P101747,阎超宇,5201603196111096553,male,63,肾内科,肝硬化; 高血压; 健康体检
P101748,程伟泽,2300313195203248377,male,72,泌尿外科,肺炎; 慢性肾病; 阑尾炎
P101749,彭瑶,5300420194401263747,female,80,心内科,胃炎; 慢性支气管炎
P101750,谭怡,2101621194801129768,female,76,急诊科,贫血
P101751,蒋志,1200505198112203117,male,43,口腔科,产检
P101752,赵佳,2300505197004112565,female,54,妇产科,肾功能不全
P101753,何龙,3401408197411176317,male,50,急诊科,肾功能不全
P101754,唐娟云,6101819197304198922,female,51,呼吸内科,肺炎; 类风湿关节炎
P101755,许波晨,1501625194610076855,male,78,妇产科,甲状腺功能减退
P101756,戴雪,1500204194804171241,female,76,口腔科,支气管哮喘; 尿路感染
P101757,钟峰波,620051619760603235X,male,48,内分泌科,骨折; 脑梗死; 复查
P101758,潘婷,4201517196807093782,female,56,肿瘤科,房颤
P101759,叶秀欣,4400519197301145342,female,51,血液科,阑尾炎
P101760,高洋,5201606193408147638,male,90,康复科,2型糖尿病
P101761,毛萍荣,1401014195603198441,female,68,内科,甲状腺功能减退
P101762,谭璐,530011019291222446X,female,95,康复科,肝功能异常
P101763,胡琪静,4501705197704211149,female,47,泌尿外科,肾功能不全
P101764,唐鑫,5200911193601190872,male,88,普外科,健康体检
P101765,潘鹏,2200104200209140833,male,22,感染科,2型糖尿病; 急性上呼吸道感染
P101766,廖荣莉,2200714193109075782,female,93,血液科,贫血
P101767,谭燕,3102030197311223663,female,51,耳鼻喉科,带状疱疹
P101768,沈妍,4501225201503091185,female,9,心内科,高血压
P101769,朱宇涛,6500218196712230630,male,57,ICU,冠心病; 慢性肾病
P101770,周静荣,6501711199507130929,female,29,内分泌科,胃炎
P101771,邹萍,2200220197209028101,female,52,妇产科,胆囊炎; 支气管哮喘; 慢性肾病
P101772,胡蕊,4500205197501035905,female,49,血液科,类风湿关节炎; 产检
P101773,汪军恒,1400319194509147371,male,79,血液科,甲状腺功能减退
P101774,郑海磊,4300712193101112453,male,93,肾内科,肺炎; 尿路感染
P101775,蒋瑶,2301921197606087580,female,48,骨科,支气管哮喘
P101776,高霞,1200322194306184280,female,81,消化内科,高脂血症; 复查; 类风湿关节炎
P101777,韩伟晨,4101314200108067591,male,23,感染科,心力衰竭; 胆囊炎
P101778,叶洋明,140080119470514697X,male,77,心内科,高血压; 产检; 肝功能异常
P101779,姜刚,4101615195308269517,male,71,妇产科,慢性肾病; 肝功能异常
P101780,林洁,4500201195201255609,female,72,儿科,肾功能不全
P101781,高慧梅,5301628196201128864,female,62,普外科,高脂血症
P101782,毛天,3601225199512205176,male,29,老年科,慢性肾病
P101783,江凯,6100901197604100296,male,48,中医科,贫血
P101784,何佳,2200605195908201181,female,65,急诊科,脑梗死; 高血压
P101785,李颖,6100411197607026388,female,48,妇产科,阑尾炎
P101786,马磊超,1501312198309027196,male,41,中医科,心力衰竭
P101787,贾梦,3201717197704119128,female,47,肾内科,慢性支气管炎
P101788,朱斌,2301730198105135276,male,43,神经内科,脑梗死; 肾功能不全
P101789,冯军,5101414193603274638,male,88,老年科,肝硬化
P101790,陆雪晴,1501001193508220502,female,89,中医科,肾功能不全; 2型糖尿病
P101791,杨燕佳,1101825194802194348,female,76,心内科,复查; 消化性溃疡
P101792,韩静,6501428197704118320,female,47,血液科,甲状腺功能减退
P101793,孙洋磊,2300318196710195696,male,57,妇产科,肝硬化; 冠心病
P101794,金刚文,2102022201010250691,male,14,康复科,心力衰竭
P101795,田海,4300117199307061033,male,31,儿科,高脂血症; 肺炎
P101796,康兰,1101230195008289129,female,74,急诊科,慢性支气管炎; 冠心病; 尿路感染
P101797,袁伟,4501710197710151717,male,47,新生儿科,消化性溃疡
P101798,何怡,3400125197012289305,female,54,血液科,高脂血症; 产检
P101799,邹俊,4300714195411173077,male,70,新生儿科,尿路感染
P101800,孙峰,2101906195308132375,male,71,肿瘤科,高血压
P101801,任峰峰,4302022194803069194,male,76,耳鼻喉科,慢性肾病
P101802,卢睿,4101505199610165551,male,28,耳鼻喉科,支气管哮喘; 慢性肾病
P101803,孔鹏,3300130196009010958,male,64,妇产科,胃炎; 支气管哮喘
P101804,石雯,3401312197910281189,female,45,新生儿科,消化性溃疡
P101805,金怡颖,2100909195812207622,female,66,ICU,复查; 尿路感染; 术前检查
P101806,程强,5300511198302048114,male,41,急诊科,慢性阻塞性肺病; 冠心病
P101807,沈英,4501205194611212321,female,78,呼吸内科,痛风; 类风湿关节炎
P101808,白强磊,1100526202111073334,male,3,血液科,高脂血症; 肝功能异常
P101809,康瑶洁,1101116193511108805,female,89,感染科,房颤; 肝硬化
P101810,秦颖,5301318196805026326,female,56,肾内科,心力衰竭; 带状疱疹
P101811,邓宇,4301412198607186533,male,38,口腔科,房颤; 甲状腺功能减退
P101812,白红,5000628193809145366,female,86,心内科,慢性阻塞性肺病
P101813,熊婷娟,3401716193308160081,female,91,耳鼻喉科,贫血
P101814,史雯莉,3301802199310234505,female,31,老年科,肝硬化; 胆囊炎
P101815,薛磊,530010219710806583X,male,53,消化内科,甲状腺功能减退
P101816,范鑫俊,3101222193110118010,male,93,呼吸内科,2型糖尿病
P101817,夏明泽,5200110200511054315,male,19,口腔科,胃炎
P101818,冯雪丽,6100827199210092864,female,32,耳鼻喉科,阑尾炎; 甲状腺功能减退
P101819,马涛泽,3400629197503135855,male,49,儿科,支气管哮喘
P101820,丁涛,2201823196804178658,male,56,肾内科,慢性支气管炎
P101821,汪敏,2301104193802191064,female,86,口腔科,肝硬化; 尿路感染; 胆囊炎
P101822,姜磊,6400414196803185830,male,56,呼吸内科,支气管哮喘
P101823,何军,5300625194707245452,male,77,妇产科,高脂血症
P101824,邹建,2100119196308137917,male,61,肿瘤科,慢性支气管炎
P101825,曹娟,1301424198710116309,female,37,神经内科,阑尾炎
P101826,林海,2200926198003252990,male,44,新生儿科,冠心病
P101827,廖琳,1200512201411057723,female,10,血液科,冠心病
P101828,孔辉,4101225199905054771,male,25,血液科,肺炎
P101829,蔡斌,6500317193805079036,male,86,皮肤科,高脂血症
P101830,萧燕,4101604197811198605,female,46,内分泌科,肾功能不全
P101831,范嘉宇,6400617192908071473,male,95,儿科,慢性支气管炎; 急性上呼吸道感染
P101832,程彤霞,6500326197607194165,female,48,心内科,高脂血症; 产检
P101833,赵泽晨,5001012196801157694,male,56,康复科,甲状腺功能减退
P101834,邓文伟,6101324195301056633,male,71,新生儿科,冠心病
P101835,苏泽,3701302199609133013,male,28,消化内科,类风湿关节炎
P101836,戴璐,5300508200409235489,female,20,ICU,肺炎
P101837,孔明,2300913201302080717,male,11,新生儿科,肾功能不全
P101838,马华,1201824197204062513,male,52,老年科,消化性溃疡; 痛风
P101839,夏伟睿,5201608196202219477,male,62,耳鼻喉科,肝硬化
P101840,钟洁敏,5200425202302090667,female,1,内科,高脂血症
P101841,傅轩强,4501104193709272339,male,87,泌尿外科,带状疱疹
P101842,胡天,3101214196305127776,male,61,儿科,尿路感染; 阑尾炎
P101843,胡梦怡,5300423197608159689,female,48,ICU,肾功能不全
P101844,曹晴霞,3701808199407250343,female,30,肾内科,术前检查
P101845,韩毅,1200624196005271732,male,64,口腔科,慢性肾病; 支气管哮喘
P101846,吕博,2200701195308143717,male,71,急诊科,痛风; 胃炎
P101847,谢霞梅,4301407198010135345,female,44,普外科,心力衰竭
P101848,卢佳,1100713196509167083,female,59,老年科,高血压; 2型糖尿病; 房颤
P101849,姚嘉,1301219199912272330,male,25,老年科,消化性溃疡; 贫血; 产检
P101850,余宇,3500519200505021214,male,19,新生儿科,肝功能异常
P101851,沈志鹏,5201925202002155110,male,4,普外科,健康体检
P101852,康洁,1201106196910201709,female,55,普外科,房颤
P101853,蔡欣霞,6500114196611040967,female,58,心内科,胆囊炎; 痛风
P101854,马海杰,3401527199206272276,male,32,妇产科,肝硬化
P101855,董蕊,6500717198110278885,female,43,皮肤科,急性上呼吸道感染
P101856,金英,1101603200011275469,female,24,肾内科,贫血
P101857,余刚,6300803197002266093,male,54,ICU,冠心病
P101858,苏嘉,3401012198503206655,male,39,ICU,痛风
P101859,秦天,3100720195408288038,male,70,儿科,阑尾炎; 胃炎; 健康体检
P101860,周梦,5300927198902216369,female,35,骨科,胃炎; 甲状腺功能亢进; 甲状腺功能减退
P101861,刘秀,3400904196510092687,female,59,消化内科,胃炎
P101862,余萍,3501722198308209442,female,41,老年科,冠心病; 高脂血症; 肝硬化
P101863,毛悦,530202019600118220X,female,64,泌尿外科,甲状腺功能减退
P101864,孙欣,4100730201504205469,female,9,内科,肝功能异常
P101865,石刚,1500621193603102154,male,88,妇产科,骨折; 急性上呼吸道感染
P101866,袁华,6501804197401048345,female,50,神经内科,慢性肾病
P101867,罗娟荣,450101519950123524X,female,29,中医科,慢性支气管炎; 消化性溃疡
P101868,周雪,1401016198710104422,female,37,耳鼻喉科,肺炎
P101869,范磊明,5002002199602226531,male,28,血液科,肺炎; 2型糖尿病
P101870,卢龙文,1200608198810066172,male,36,中医科,高脂血症
P101871,梁睿刚,130032119811009693X,male,43,耳鼻喉科,骨折; 肝硬化
P101872,沈超龙,2200914197809242431,male,46,感染科,骨折
P101873,邓飞,6502009199007149317,male,34,ICU,带状疱疹
P101874,谢梅雯,3301101198703185747,female,37,心内科,2型糖尿病
P101875,郑雯,4500929193310126108,female,91,呼吸内科,高脂血症
P101876,蒋萍霞,1200915194307111582,female,81,ICU,冠心病
P101877,沈玲,5302021195205105160,female,72,ICU,高脂血症; 健康体检; 心力衰竭
P101878,李欣,6401419196301280604,female,61,消化内科,慢性支气管炎; 2型糖尿病
P101879,金建,3301316192908044579,male,95,肿瘤科,高血压; 阑尾炎
P101880,郝晨,5101009202407167237,male,0,心内科,类风湿关节炎
P101881,史怡,110112619980625526X,female,26,中医科,骨折
P101882,贾兰莉,1301627193309148984,female,91,眼科,阑尾炎
P101883,郭兰,5100818194801284160,female,76,肿瘤科,支气管哮喘; 肝硬化
P101884,戴华,6401828199912140673,male,25,心内科,尿路感染
P101885,李军军,4401320195408184217,male,70,感染科,类风湿关节炎; 高血压
P101886,廖颖蕊,410022919670725276X,female,57,内分泌科,急性上呼吸道感染
P101887,钟飞斌,4202013198705139531,male,37,呼吸内科,肺炎
P101888,韩刚海,3700827200712021577,male,17,神经内科,尿路感染
P101889,范怡欣,370181119460413890X,female,78,ICU,复查; 心力衰竭
P101890,叶彤梅,3300519197409234520,female,50,泌尿外科,心力衰竭; 2型糖尿病
P101891,方龙,640050119740109617X,male,50,泌尿外科,肝硬化
P101892,丁慧丽,6100702199104217985,female,33,外科,冠心病; 房颤
P101893,戴翔晨,3300817199712094274,male,27,肾内科,甲状腺功能亢进
P101894,林海,1100209201911255917,male,5,眼科,肺炎; 急性上呼吸道感染
P101895,苏天,4502017197002037291,male,54,康复科,胆囊炎
P101896,孙轩浩,3101314196008260959,male,64,康复科,健康体检
P101897,孙薇,1100924196708225985,female,57,肿瘤科,支气管哮喘
P101898,史强,4501912194707110293,male,77,皮肤科,房颤; 贫血
P101899,程伟,3200111197808143577,male,46,口腔科,高脂血症
P101900,罗勇泽,3500210201709136250,male,7,泌尿外科,类风湿关节炎; 慢性支气管炎
P101901,姜薇莉,2201120197403013348,female,50,妇产科,贫血
P101902,廖志,5101414195609243978,male,68,普外科,类风湿关节炎
P101903,冯翔鹏,2200929202209125359,male,2,新生儿科,尿路感染; 类风湿关节炎
